# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401524061","2023","12","regular","2023-11-18T23:30:00.000Z","false","true","false","true","","3940","Stanford Stadium","24","Stanford","Pac-12","fbs","15","","0.0037917216359205975","1184","1179","25","California","Pac-12","fbs","27","","0.9962082783640794","1426","1431","4.7613728868","",""
"401525556","2023","12","regular","2023-11-18T23:30:00.000Z","false","true","false","false","","3697","Bobby Bowden Field at Doak Campbell Stadium","52","Florida State","ACC","fbs","58","","0.9958211556207305","1960","1960","2453","North Alabama","UAC","fcs","13","","0.00417884437926952","","","4.1569312921","",""
"401532619","2023","12","regular","2023-11-19T00:00:00.000Z","false","true","false","true","","3905","Romney Stadium","328","Utah State","Mountain West","fbs","10","","0.0032809489633981166","1406","1330","68","Boise State","Mountain West","fbs","45","","0.9967190510366019","1597","1673","3.3071218756","",""
"401525896","2023","12","regular","2023-11-19T00:00:00.000Z","false","true","false","true","","3833","Memorial Stadium","2305","Kansas","Big 12","fbs","27","","0.9872906944978702","1582","1601","2306","Kansas State","Big 12","fbs","31","","0.012709305502129786","2002","1983","6.5158143339","",""
"401540212","2023","12","regular","2023-11-19T00:00:00.000Z","false","true","false","true","","3745","Greater Zion Stadium","3101","Utah Tech","UAC","fcs","16","","0.4254558195371222","","","253","Southern Utah","UAC","fcs","24","","0.5745441804628778","","","6.1301515917","",""
"401540406","2023","12","regular","2023-11-19T00:00:00.000Z","false","true","false","true","","3897","Richardson Stadium","2166","Davidson","Pioneer","fcs","7","","0.010172905219737972","","","2168","Dayton","Pioneer","fcs","35","","0.989827094780262","","","1.5583312088","",""
"401540250","2023","12","regular","2023-11-19T00:00:00.000Z","false","true","false","true","","3791","Kibbie Dome","70","Idaho","Big Sky","fcs","63","","0.9989710986094724","","","304","Idaho State","Big Sky","fcs","21","","0.0010289013905275812","","","2.0228468213","",""
"401520402","2023","12","regular","2023-11-19T00:30:00.000Z","false","true","false","false","","3887","Donald W. Reynolds Razorback Stadium Frank Broyles Field","8","Arkansas","SEC","fbs","44","","0.99601692744545","1485","1495","2229","Florida International","Conference USA","fbs","20","","0.003983072554549993","995","985","6.9102763164","",""
"401520413","2023","12","regular","2023-11-19T00:30:00.000Z","false","true","false","true","","3838","Faurot Field","142","Missouri","SEC","fbs","33","","0.17603007809102122","1761","1759","57","Florida","SEC","fbs","31","","0.8239699219089788","1581","1583","7.9341170489","",""
"401520418","2023","12","regular","2023-11-19T00:30:00.000Z","false","true","false","true","","3994","Williams-Brice Stadium","2579","South Carolina","SEC","fbs","17","","0.8786238574270908","1597","1598","96","Kentucky","SEC","fbs","14","","0.12137614257290918","1612","1611","7.9178441470","",""
"401524060","2023","12","regular","2023-11-19T00:30:00.000Z","false","true","false","true","","3893","Reser Stadium","204","Oregon State","Pac-12","fbs","20","","0.6877440253785857","1830","1830","264","Washington","Pac-12","fbs","22","","0.3122559746214143","1871","1871","5.5630644557","",""
"401520422","2023","12","regular","2023-11-19T00:30:00.000Z","false","true","false","true","","347","Camp Randall Stadium","275","Wisconsin","Big Ten","fbs","24","","0.084424739398495","1593","1598","158","Nebraska","Big Ten","fbs","17","","0.915575260601505","1510","1505","7.4791097348","",""
"401525557","2023","12","regular","2023-11-19T01:00:00.000Z","false","true","false","true","","721","Bobby Dodd Stadium at Historic Grant Field","59","Georgia Tech","ACC","fbs","31","","0.9819162900027912","1404","1419","183","Syracuse","ACC","fbs","22","","0.018083709997208763","1411","1396","6.3721965705","",""
"401520409","2023","12","regular","2023-11-19T01:00:00.000Z","false","true","false","false","","3958","Tiger Stadium","99","LSU","SEC","fbs","56","","0.9989452707487849","1934","1985","2247","Georgia State","Sun Belt","fbs","14","","0.0010547292512150808","1374","1323","3.4671209608","",""
"401525895","2023","12","regular","2023-11-19T01:00:00.000Z","false","true","false","true","","3772","Jack Trice Stadium","66","Iowa State","Big 12","fbs","16","","0.37657859113212705","1660","1661","251","Texas","Big 12","fbs","26","","0.6234214088678729","1918","1917","5.4768661412","",""
"401540234","2023","12","regular","2023-11-19T01:00:00.000Z","false","true","false","true","","1027","Alex G. Spanos Stadium","13","Cal Poly","Big Sky","fcs","21","","0.003010520616447621","","","2692","Weber State","Big Sky","fcs","48","","0.9969894793835524","","","3.7550991446","",""
"401532623","2023","12","regular","2023-11-19T03:30:00.000Z","false","true","false","true","","3935","Spartan Stadium","23","San José State","Mountain West","fbs","24","","0.9975844497002955","1589","1589","21","San Diego State","Mountain West","fbs","13","","0.0024155502997045275","1319","1319","5.8982374591","",""
"401532622","2023","12","regular","2023-11-19T03:30:00.000Z","false","true","false","true","","3660","Bulldog Stadium","278","Fresno State","Mountain West","fbs","17","","0.0013629683614068352","1647","1570","167","New Mexico","Mountain West","fbs","25","","0.9986370316385932","1016","1093","5.1006465806","",""
"401532450","2023","13","regular","2023-11-22T00:00:00.000Z","false","true","false","true","","3980","Waldo Stadium","2711","Western Michigan","Mid-American","fbs","10","","0.005529572035070099","1278","1223","189","Bowling Green","Mid-American","fbs","34","","0.9944704279649299","1351","1406","1.6720107052","",""
"401532449","2023","13","regular","2023-11-22T00:30:00.000Z","false","true","false","true","","3965","UB Stadium","2084","Buffalo","Mid-American","fbs","11","","0.03418421911892972","1322","1286","2199","Eastern Michigan","Mid-American","fbs","24","","0.9658157808810702","1249","1285","2.9939583004","",""
"401540124","2023","13","regular","2023-11-23T20:00:00.000Z","false","true","false","false","","4582","Hornet Stadium","2011","Alabama State","SWAC","fcs","41","","0.9964227865141974","","","2657","Tuskegee","SIAC","ii","3","","0.003577213485802644","","","3.2816613646","",""
"401520424","2023","13","regular","2023-11-24T00:30:00.000Z","false","true","false","true","","3693","Davis Wade Stadium","344","Mississippi State","SEC","fbs","7","","0.13921049281152242","1421","1421","145","Ole Miss","SEC","fbs","17","","0.8607895071884776","1676","1676","6.3310916576","",""
"401532452","2023","13","regular","2023-11-24T17:00:00.000Z","false","true","false","true","","3768","Summa Field at InfoCision Stadium","2006","Akron","Mid-American","fbs","14","","0.0012669968938095178","1054","1068","195","Ohio","Mid-American","fbs","25","","0.9987330031061905","1505","1491","5.0213496203","",""
"401532451","2023","13","regular","2023-11-24T17:00:00.000Z","false","true","false","true","","3786","Kelly/Shorts Stadium","2117","Central Michigan","Mid-American","fbs","17","","0.2071400066579493","1257","1250","2649","Toledo","Mid-American","fbs","32","","0.7928599933420507","1552","1559","3.8573119318","",""
"401525560","2023","13","regular","2023-11-24T17:00:00.000Z","false","true","false","true","","3615","Alumni Stadium","103","Boston College","ACC","fbs","20","","0.002014053447876406","1306","1269","2390","Miami","ACC","fbs","45","","0.9979859465521236","1563","1600","2.5931293829","",""
"401525900","2023","13","regular","2023-11-24T17:00:00.000Z","false","true","false","true","","3835","Gaylord Family Oklahoma Memorial Stadium","201","Oklahoma","Big 12","fbs","69","","0.997106458367676","1945","1974","2628","TCU","Big 12","fbs","45","","0.002893541632324026","1660","1631","4.9957864110","",""
"401531394","2023","13","regular","2023-11-24T17:00:00.000Z","false","true","false","true","","3806","Lincoln Financial Field","218","Temple","American Athletic","fbs","21","","0.03503425355840581","1022","1017","235","Memphis","American Athletic","fbs","45","","0.9649657464415942","1566","1571","2.6484414543","",""
"401520425","2023","13","regular","2023-11-24T17:00:00.000Z","false","true","false","true","","3834","Memorial Stadium","158","Nebraska","Big Ten","fbs","10","","0.5736448837173987","1505","1511","2294","Iowa","Big Ten","fbs","13","","0.42635511628260125","1681","1675","8.0530877996","",""
"401531376","2023","13","regular","2023-11-24T20:30:00.000Z","false","true","false","true","","4729","Benson Field at Yulman Stadium","2655","Tulane","American Athletic","fbs","29","","0.9400048368053981","1628","1657","2636","UT San Antonio","American Athletic","fbs","16","","0.05999516319460185","1665","1636","5.8173511345","",""
"401532629","2023","13","regular","2023-11-24T20:30:00.000Z","false","true","false","true","","3971","University Stadium","167","New Mexico","Mountain West","fbs","41","","0.25606852993648976","1093","1102","328","Utah State","Mountain West","fbs","44","","0.7439314700635102","1330","1321","10.5029748236","",""
"401520426","2023","13","regular","2023-11-24T21:00:00.000Z","false","true","false","true","","3887","Donald W. Reynolds Razorback Stadium Frank Broyles Field","8","Arkansas","SEC","fbs","14","","0.0006685998002959501","1495","1431","142","Missouri","SEC","fbs","48","","0.999331400199704","1759","1823","1.9840319798","",""
"401532625","2023","13","regular","2023-11-24T21:00:00.000Z","false","true","false","true","","3653","Albertsons Stadium","68","Boise State","Mountain West","fbs","27","","0.81636452272794","1673","1678","2005","Air Force","Mountain West","fbs","19","","0.18363547727205998","1565","1560","5.5712216351","",""
"401525901","2023","13","regular","2023-11-25T00:30:00.000Z","false","true","false","true","","3910","Darrell K Royal-Texas Memorial Stadium","251","Texas","Big 12","fbs","57","","0.9211852422884056","1917","2026","2641","Texas Tech","Big 12","fbs","7","","0.07881475771159441","1613","1504","3.5284810599","",""
"401520435","2023","13","regular","2023-11-25T00:30:00.000Z","false","true","true","true","","3727","Ford Field","127","Michigan State","Big Ten","fbs","0","","0.0005693035730711716","1372","1338","213","Penn State","Big Ten","fbs","42","","0.9994306964269288","2027","2061","2.6359899800","",""
"401524063","2023","13","regular","2023-11-25T01:30:00.000Z","false","true","false","true","","3626","Autzen Stadium","2483","Oregon","Pac-12","fbs","31","","0.9987409345955401","2006","2046","204","Oregon State","Pac-12","fbs","7","","0.0012590654044598582","1830","1790","3.3672099955","",""
"401525906","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3652","Bright House Networks Stadium","2116","UCF","Big 12","fbs","27","","0.9959026673303496","1648","1658","248","Houston","Big 12","fbs","13","","0.0040973326696504","1431","1421","4.1484252730","",""
"401525561","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3982","Wallace Wade Stadium","150","Duke","ACC","fbs","30","","0.33225955543036695","1625","1629","221","Pittsburgh","ACC","fbs","19","","0.6677404445696331","1408","1404","6.0757042392","",""
"401531435","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3735","Gerald J. Ford Stadium","2567","SMU","American Athletic","fbs","59","","0.9989645896221011","1769","1852","2426","Navy","American Athletic","fbs","14","","0.0010354103778988932","1394","1311","2.2601912718","",""
"401520443","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3985","Warren McGuirk Alumni Stadium","113","UMass","FBS Independents","fbs","18","","0.18534519193622287","982","962","41","Connecticut","FBS Independents","fbs","31","","0.8146548080637771","1076","1096","3.4305189457","",""
"401531927","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3815","M. M. Roberts Stadium","2572","Southern Mississippi","Sun Belt","fbs","17","","0.031941442894312326","1155","1164","2653","Troy","Sun Belt","fbs","35","","0.9680585571056877","1705","1696","4.4646564589","",""
"401532453","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3696","Dix Stadium","2309","Kent State","Mid-American","fbs","27","","0.2663906688730274","971","987","2459","Northern Illinois","Mid-American","fbs","37","","0.7336093311269726","1434","1418","7.3926310838","",""
"401532454","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3919","Scheumann Stadium","2050","Ball State","Mid-American","fbs","15","","0.9052087274554129","1251","1262","193","Miami (OH)","Mid-American","fbs","17","","0.09479127254458708","1506","1495","6.2295304537","",""
"401520432","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","false","","3873","Papa John's Cardinal Stadium","97","Louisville","ACC","fbs","31","","0.6510662027356295","1761","1736","96","Kentucky","SEC","fbs","38","","0.34893379726437046","1611","1636","6.5349465910","",""
"401520434","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3558","Michigan Stadium","130","Michigan","Big Ten","fbs","30","","0.8115798724745166","2160","2165","194","Ohio State","Big Ten","fbs","24","","0.18842012752548343","2113","2108","5.9464598304","",""
"401520438","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3907","Ross-Ade Stadium","2509","Purdue","Big Ten","fbs","35","","0.7903053212859075","1490","1489","84","Indiana","Big Ten","fbs","31","","0.20969467871409253","1342","1343","9.3672511128","",""
"401520440","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3647","Bowers Stadium","2534","Sam Houston State","Conference USA","fbs","23","","0.2302854430192298","1331","1332","2393","Middle Tennessee","Conference USA","fbs","20","","0.7697145569807702","1352","1351","9.6550480716","",""
"401520433","2023","13","regular","2023-11-25T17:00:00.000Z","false","true","false","true","","3958","Tiger Stadium","99","LSU","SEC","fbs","42","","0.1911817565396481","1985","1995","245","Texas A&M","SEC","fbs","30","","0.8088182434603519","1827","1817","6.4107081107","",""
"401531421","2023","13","regular","2023-11-25T18:00:00.000Z","false","true","false","true","","3895","Rice Stadium","242","Rice","American Athletic","fbs","24","","0.2672600496294319","1357","1358","2226","Florida Atlantic","American Athletic","fbs","21","","0.732739950370568","1384","1383","7.7592296453","",""
"401531346","2023","13","regular","2023-11-25T19:00:00.000Z","false","true","false","true","","3699","Dowdy-Ficklen Stadium","151","East Carolina","American Athletic","fbs","27","","0.946524398372304","1375","1356","202","Tulsa","American Athletic","fbs","29","","0.053475601627696046","1103","1122","7.9788405294","",""
"401531386","2023","13","regular","2023-11-25T19:00:00.000Z","false","true","false","true","","3825","Apogee Stadium","249","North Texas","American Athletic","fbs","45","","0.20766313129213135","1369","1369","5","UAB","American Athletic","fbs","42","","0.7923368687078687","1295","1295","8.3073480056","",""
"401531925","2023","13","regular","2023-11-25T19:00:00.000Z","false","true","false","true","","3918","Foreman Field","295","Old Dominion","Sun Belt","fbs","25","","0.4010662732869368","1355","1355","2247","Georgia State","Sun Belt","fbs","24","","0.5989337267130632","1323","1323","4.6075232550","",""
"401525563","2023","13","regular","2023-11-25T19:00:00.000Z","false","true","false","true","","1964","Carrier Dome","183","Syracuse","ACC","fbs","35","","0.9932887241644333","1396","1399","154","Wake Forest","ACC","fbs","31","","0.0067112758355667435","1400","1397","6.6347489514","",""
"401540159","2023","13","regular","2023-11-25T19:00:00.000Z","false","true","true","true","","3493","Mercedes-Benz Superdome","2755","Grambling","SWAC","fcs","22","","0.8553270541067977","","","2582","Southern","SWAC","fcs","27","","0.14467294589320234","","","6.3908907398","",""
"401531926","2023","13","regular","2023-11-25T20:00:00.000Z","false","true","false","true","","3666","Cajun Field","309","Louisiana","Sun Belt","fbs","52","","0.9976742630155436","1458","1491","2433","Louisiana Monroe","Sun Belt","fbs","21","","0.0023257369844563724","1018","985","3.6044052960","",""
"401524067","2023","13","regular","2023-11-25T20:00:00.000Z","false","true","false","true","","587","Rice-Eccles Stadium","254","Utah","Pac-12","fbs","23","","0.9611333008830251","1735","1719","38","Colorado","Pac-12","fbs","17","","0.038866699116974934","1221","1237","4.5113639720","",""
"401532628","2023","13","regular","2023-11-25T20:00:00.000Z","false","true","false","true","","6501","Allegiant Stadium","2439","UNLV","Mountain West","fbs","31","","0.04576976032650314","1560","1551","23","San José State","Mountain West","fbs","37","","0.9542302396734968","1589","1598","3.2210385095","",""
"401520428","2023","13","regular","2023-11-25T20:00:00.000Z","false","true","false","true","","218","FIU Stadium","2229","Florida International","Conference USA","fbs","28","","0.010670023880756536","985","997","98","Western Kentucky","Conference USA","fbs","41","","0.9893299761192434","1465","1453","2.0046230910","",""
"401520427","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3785","Jordan-Hare Stadium","2","Auburn","SEC","fbs","24","","0.14676618348576967","1612","1631","333","Alabama","SEC","fbs","27","","0.8532338165142304","2047","2028","7.3620010608","",""
"401520444","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3946","Sun Bowl Stadium","2638","UTEP","Conference USA","fbs","28","","0.007374615910707203","1183","1195","2335","Liberty","Conference USA","fbs","42","","0.9926253840892928","1683","1671","2.4031486070","",""
"401520431","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3832","Memorial Stadium","356","Illinois","Big Ten","fbs","43","","0.8146714848656464","1510","1504","77","Northwestern","Big Ten","fbs","45","","0.18532851513435356","1457","1463","6.7960552804","",""
"401531922","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3792","Kidd Brewer Stadium","2026","Appalachian State","Sun Belt","fbs","55","","0.9931547850686933","1631","1679","290","Georgia Southern","Sun Belt","fbs","27","","0.006845214931306742","1416","1368","5.1273782780","",""
"401520442","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3853","Neyland Stadium","2633","Tennessee","SEC","fbs","48","","0.993727541165205","1787","1786","238","Vanderbilt","SEC","fbs","24","","0.006272458834794992","1175","1176","5.8917547354","",""
"401520436","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3953","TCF Bank Stadium","135","Minnesota","Big Ten","fbs","14","","0.016185874101627657","1502","1479","275","Wisconsin","Big Ten","fbs","28","","0.9838141258983724","1598","1621","4.3026494012","",""
"401531924","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3775","Joan C. Edwards Stadium","276","Marshall","Sun Belt","fbs","35","","0.997495980299287","1338","1371","2032","Arkansas State","Sun Belt","fbs","21","","0.0025040197007130116","1394","1361","3.4914146244","",""
"401524064","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3947","Sun Devil Stadium","9","Arizona State","Pac-12","fbs","23","","0.28397548912161397","1338","1283","12","Arizona","Pac-12","fbs","59","","0.716024510878386","1723","1778","2.4850951280","",""
"401520439","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","6577","SHI Stadium","164","Rutgers","Big Ten","fbs","24","","0.050420952431995514","1447","1421","120","Maryland","Big Ten","fbs","42","","0.9495790475680045","1623","1649","2.7227683258","",""
"401525905","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3646","Boone Pickens Stadium","197","Oklahoma State","Big 12","fbs","40","","0.3996679046849458","1512","1512","252","BYU","Big 12","fbs","34","","0.6003320953150542","1364","1364","7.9694245980","",""
"401531923","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3654","Brooks Stadium","324","Coastal Carolina","Sun Belt","fbs","14","","0.006448650597607117","1481","1391","256","James Madison","Sun Belt","fbs","56","","0.9935513494023929","1745","1835","2.1241768532","",""
"401525564","2023","13","regular","2023-11-25T20:30:00.000Z","false","true","false","true","","3923","Scott Stadium","258","Virginia","ACC","fbs","17","","0.0003325930393236827","1297","1216","259","Virginia Tech","ACC","fbs","55","","0.9996674069606764","1526","1607","2.0890661030","",""
"401520437","2023","13","regular","2023-11-25T21:00:00.000Z","false","true","false","true","","3601","Aggie Memorial Stadium","166","New Mexico State","Conference USA","fbs","20","","0.922701514241355","1484","1486","55","Jacksonville State","Conference USA","fbs","17","","0.07729848575864495","1563","1561","5.1091185813","",""
"401524068","2023","13","regular","2023-11-25T21:00:00.000Z","false","true","false","true","","3765","Husky Stadium","264","Washington","Pac-12","fbs","24","","0.6643362261121686","1871","1868","265","Washington State","Pac-12","fbs","21","","0.3356637738878314","1543","1546","8.9287284614","",""
"401524065","2023","13","regular","2023-11-26T00:00:00.000Z","false","true","false","false","","3940","Stanford Stadium","24","Stanford","Pac-12","fbs","23","","0.0003075773464155901","1179","1180","87","Notre Dame","FBS Independents","fbs","56","","0.9996924226535844","2010","2009","3.4505126277","",""
"401531928","2023","13","regular","2023-11-26T00:00:00.000Z","false","true","false","true","","3644","Jim Wacker Field at Bobcat Stadium","326","Texas State","Sun Belt","fbs","52","","0.9876383177077365","1244","1285","6","South Alabama","Sun Belt","fbs","44","","0.012361682292263532","1662","1621","5.3581012629","",""
"401525902","2023","13","regular","2023-11-26T00:00:00.000Z","false","true","false","true","","4727","McLane Stadium","239","Baylor","Big 12","fbs","31","","0.28426939576242216","1378","1384","277","West Virginia","Big 12","fbs","34","","0.7157306042375778","1552","1546","7.3095026316","",""
"401520429","2023","13","regular","2023-11-26T00:00:00.000Z","false","true","false","false","","3634","Ben Hill Griffin Stadium","57","Florida","SEC","fbs","15","","0.8813695163432925","1583","1594","52","Florida State","ACC","fbs","24","","0.11863048365670747","1954","1943","7.4849833657","",""
"401520441","2023","13","regular","2023-11-26T00:30:00.000Z","false","true","false","false","","3994","Williams-Brice Stadium","2579","South Carolina","SEC","fbs","7","","0.06813840762499505","1598","1594","228","Clemson","ACC","fbs","16","","0.931861592375005","1765","1769","4.2122768541","",""
"401520430","2023","13","regular","2023-11-26T00:30:00.000Z","false","true","false","false","","721","Bobby Dodd Stadium at Historic Grant Field","59","Georgia Tech","ACC","fbs","23","","0.11398934341503657","1419","1455","61","Georgia","SEC","fbs","31","","0.8860106565849635","2158","2122","4.6927304827","",""
"401531410","2023","13","regular","2023-11-26T00:30:00.000Z","false","true","false","true","","3886","Raymond James Stadium","58","South Florida","American Athletic","fbs","48","","0.9899116480055313","1168","1260","2429","Charlotte","American Athletic","fbs","14","","0.01008835199446867","1147","1055","5.9126226904","",""
"401525903","2023","13","regular","2023-11-26T00:30:00.000Z","false","true","false","true","","3854","Nippert Stadium","2132","Cincinnati","Big 12","fbs","16","","0.004222081228481119","1412","1342","2305","Kansas","Big 12","fbs","49","","0.9957779187715189","1601","1671","2.9836862265","",""
"401525904","2023","13","regular","2023-11-26T01:00:00.000Z","false","true","false","true","","3636","Bill Snyder Family Football Stadium","2306","Kansas State","Big 12","fbs","35","","0.003072508194099275","1983","1942","66","Iowa State","Big 12","fbs","42","","0.9969274918059007","1661","1702","7.4757800699","",""
"401525562","2023","13","regular","2023-11-26T01:00:00.000Z","false","true","false","true","","3670","Carter-Finley Stadium","152","NC State","ACC","fbs","39","","0.9800412277482126","1609","1660","153","North Carolina","ACC","fbs","20","","0.019958772251787438","1685","1634","3.6244593094","",""
"401532630","2023","13","regular","2023-11-26T02:00:00.000Z","false","true","false","true","","3816","Mackay Stadium","2440","Nevada","Mountain West","fbs","6","","0.0009919420294253114","1153","1083","2751","Wyoming","Mountain West","fbs","42","","0.9990080579705747","1421","1491","2.2036404766","",""
"401532627","2023","13","regular","2023-11-26T03:30:00.000Z","false","true","false","true","","7311","Snapdragon Stadium","21","San Diego State","Mountain West","fbs","33","","0.9896822860279403","1319","1375","278","Fresno State","Mountain West","fbs","18","","0.010317713972059717","1570","1514","5.5954494695","",""
"401524066","2023","13","regular","2023-11-26T03:30:00.000Z","false","true","false","true","","1056","Rose Bowl","26","UCLA","Pac-12","fbs","7","","0.18724664242047254","1667","1565","25","California","Pac-12","fbs","33","","0.8127533575795275","1431","1533","3.4000736901","",""
"401532626","2023","13","regular","2023-11-26T04:00:00.000Z","false","true","false","true","","7220","Clarence T.C. Ching Athletics Complex","62","Hawai'i","Mountain West","fbs","27","","0.8925273029368299","1087","1091","36","Colorado State","Mountain West","fbs","24","","0.10747269706317009","1280","1276","6.7544360908","",""
"401539476","2023","14","regular","2023-12-02T00:00:00.000Z","false","true","false","true","","3992","Williams Stadium","2335","Liberty","Conference USA","fbs","49","","0.995927854690609","1671","1684","166","New Mexico State","Conference USA","fbs","35","","0.00407214530939104","1486","1473","6.5454874042","","Conference USA Championship"
"401539475","2023","14","regular","2023-12-02T01:00:00.000Z","false","true","true","true","","6501","Allegiant Stadium","264","Washington","Pac-12","fbs","34","","0.6363080843350563","1868","1883","2483","Oregon","Pac-12","fbs","31","","0.36369191566494374","2046","2031","7.4540899841","","Pac-12 Championship"
"401539479","2023","14","regular","2023-12-02T17:00:00.000Z","false","true","true","true","","3687","AT&T Stadium","251","Texas","Big 12","fbs","49","","0.9985666960577763","2026","2050","197","Oklahoma State","Big 12","fbs","21","","0.0014333039422237404","1512","1488","3.1063987746","","Dr Pepper Big 12 Championship"
"401539481","2023","14","regular","2023-12-02T17:00:00.000Z","false","true","true","true","","3727","Ford Field","2649","Toledo","Mid-American","fbs","14","","0.25632196071192276","1559","1542","193","Miami (OH)","Mid-American","fbs","23","","0.7436780392880773","1495","1512","7.0730201968","","MAC Championship"
"401539482","2023","14","regular","2023-12-02T20:00:00.000Z","false","true","false","true","","6501","Allegiant Stadium","2439","UNLV","Mountain West","fbs","20","","0.0006221427861932528","1551","1502","68","Boise State","Mountain West","fbs","44","","0.9993778572138068","1678","1727","3.2198108742","","Mountain West Championship"
"401539483","2023","14","regular","2023-12-02T21:00:00.000Z","false","true","true","true","","5348","Mercedes-Benz Stadium","333","Alabama","SEC","fbs","27","","0.6057193086697867","2028","2039","61","Georgia","SEC","fbs","24","","0.39428069133021326","2122","2111","6.8059224938","","SEC Championship"
"401539484","2023","14","regular","2023-12-02T21:00:00.000Z","false","true","false","true","","3975","Veterans Memorial Stadium","2653","Troy","Sun Belt","fbs","49","","0.9941001232440855","1696","1761","2026","Appalachian State","Sun Belt","fbs","23","","0.005899876755914524","1679","1614","6.7897070588","","Sun Belt Championship"
"401539477","2023","14","regular","2023-12-02T21:00:00.000Z","false","true","false","true","","4729","Benson Field at Yulman Stadium","2655","Tulane","American Athletic","fbs","14","","0.004103059475848722","1657","1648","2567","SMU","American Athletic","fbs","26","","0.9958969405241512","1852","1861","5.5248568304","","American Athletic Championship"
"401539480","2023","14","regular","2023-12-03T01:00:00.000Z","false","true","true","true","","3812","Lucas Oil Stadium","2294","Iowa","Big Ten","fbs","0","","0.13275394106595081","1675","1666","130","Michigan","Big Ten","fbs","26","","0.8672460589340492","2165","2174","2.7196474905","","Big Ten Championship"
"401539478","2023","14","regular","2023-12-03T01:00:00.000Z","false","true","true","true","","3628","Bank of America Stadium","52","Florida State","ACC","fbs","16","","0.919726041208997","1943","1951","97","Louisville","ACC","fbs","6","","0.08027395879100296","1736","1728","8.5801041578","","ACC Championship"
"401520445","2023","15","regular","2023-12-09T20:00:00.000Z","false","false","true","false","","3738","Gillette Stadium","349","Army","FBS Independents","fbs","","","","1379","","2426","Navy","American Athletic","fbs","","","","1311","","","",""
"401426532","2022","1","regular","2022-08-27T16:00:00.000Z","false","true","false","false","13688","3796","Houchens Industries-L. T. Smith Stadium","98","Western Kentucky","Conference USA","fbs","38","7","14","0","17","0.9542764266226265","1684","1684","2046","Austin Peay","Atlantic Sun","fcs","27","10","7","3","7","0.04572357337737354","","","2.6135509766","",""
"401405059","2022","1","regular","2022-08-27T16:30:00.000Z","false","true","true","true","","3504","Aviva Stadium","77","Northwestern","Big Ten","fbs","31","3","14","7","7","0.5475434597351944","1361","1381","158","Nebraska","Big Ten","fbs","28","7","7","14","0","0.45245654026480564","1636","1616","8.3493556676","",""
"401439512","2022","1","regular","2022-08-27T19:00:00.000Z","false","true","true","false","","","","125762","Florida Memorial University","","","39","13","13","6","7","","","","2206","Edward Waters","SIAC","ii","34","0","0","21","13","","","","","",""
"401413256","2022","1","regular","2022-08-27T19:30:00.000Z","false","true","false","false","19579","6501","Allegiant Stadium","2439","UNLV","Mountain West","fbs","52","10","35","0","7","","1300","1300","304","Idaho State","Big Sky","fcs","21","7","0","7","7","","","","","",""
"401413213","2022","1","regular","2022-08-27T19:30:00.000Z","false","true","true","false","","3689","Cramton Bowl","55","Jacksonville State","Atlantic Sun","fcs","42","7","14","21","0","0.9988170830316713","","","2617","Stephen F. Austin","Western Athletic","fcs","17","7","10","0","0","0.0011829169683287288","","","5.2414690984","","FCS Kickoff"
